공원명,공원주소,관리부서,시도,위치,자치구명,자치구명 (자치구별 데이터.Csv),지역,1인당 배출량,Latitude,Longitude,X좌표(Wgs84),Y좌표(Wgs84),가로쓰레기통 개수,공원 개수,기간,기타,매립,면적,면적 (자치구별 데이터.Csv),면적당 배출량,미세먼지(㎍/㎥),배출량(C),소각,아황산가스(Ppm),오존(Ppm),이산화질소(Ppm),인구,일산화탄소(Ppm),재활용,초미세먼지(㎍/㎥)
,,,서울특별시,서울특별시 서초구 사랑의 교회(서초역 3번 출구) 앞,서초구,서초구,,0.008737391,37.4913172,127.0073214,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 반포대로 72(한독모터스) 앞,서초구,서초구,,0.008737391,37.4870994,127.0107666,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 서울성모병원사거리 서래공원 앞,서초구,서초구,,0.008737391,37.4906003,126.9997198,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 서울성모병원 앞 버스정류장,서초구,서초구,,0.008737391,37.500719,127.00411,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 반포대로 144 버스정류장 앞,서초구,서초구,,0.008737391,37.4930009,127.0074318,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 방배우성아파트 버스정류장 앞,서초구,서초구,,0.008737391,37.481461,126.998486,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 이수역 1번 출구 뒤,서초구,서초구,,0.008737391,37.4885562,126.9825645,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 이수역 4번 출구 앞,서초구,서초구,,0.008737391,37.485688,126.982871,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 이수역 4번 출구 앞,서초구,서초구,,0.008737391,37.485688,126.982871,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 이수역 5~6번 출구,서초구,서초구,,0.008737391,37.485456,126.984201,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 롯데리아 사당점 앞,서초구,서초구,,0.008737391,37.4786737,126.9821279,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 파스텔시티 앞,서초구,서초구,,0.008737391,37.4776712,126.982229,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 구반포역 2~3번 출구,서초구,서초구,,0.008737391,37.501438,126.987442,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 신반포역 4번 출구,서초구,서초구,,0.008737391,37.491433,127.006828,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 고속터미널역 8-1번 출구 뒤,서초구,서초구,,0.008737391,37.5049142,127.0049151,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 고속터미널역 1번 출구 앞,서초구,서초구,,0.008737391,37.5049142,127.0049151,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 신반포역 9번 출구,서초구,서초구,,0.008737391,37.503487,126.996017,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 구반포역 5번 출구,서초구,서초구,,0.008737391,37.493806,127.014696,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 신반포로 40 중앙버스정류장 옆,서초구,서초구,,0.008737391,37.5049142,127.0049151,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 신반포로 17 횡단보도 앞,서초구,서초구,,0.008737391,37.5017647,126.9862345,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 효령로 336 버스정류장 앞,서초구,서초구,,0.008737391,37.4859893,127.0209781,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 효령로 341 버스정류장 앞,서초구,서초구,,0.008737391,37.486602,127.0213037,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 효령로 22 버스정류장 앞,서초구,서초구,,0.008737391,37.4772291,126.9874886,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 효령로 92 버스정류장 앞,서초구,서초구,,0.008737391,,,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 효령로 388 버스정류장 앞,서초구,서초구,,0.008737391,,,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 효령로 132 버스정류장 앞,서초구,서초구,,0.008737391,37.4813134,126.9983647,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 효령로 197 버스정류장 앞,서초구,서초구,,0.008737391,37.4842697,127.005399,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 남부터미널5번출구 앞(더본코리아),서초구,서초구,,0.008737391,37.516828,127.019031,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 방배역 2번 출구,서초구,서초구,,0.008737391,37.486922,126.994297,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 남부터미널역 5번 출구 뒤 횡단보도 옆,서초구,서초구,,0.008737391,37.484918,127.01629,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 서울고등학교 건너편,서초구,서초구,,0.008737391,37.4839534,127.0054708,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 효령로 334 버스정류장 앞,서초구,서초구,,0.008737391,37.485861,127.0207163,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 효령로 83 버스정류장 앞,서초구,서초구,,0.008737391,37.4803153,126.9933071,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 효령로 418 버스정류장 앞,서초구,서초구,,0.008737391,37.4885724,127.0295768,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 신한은행 반포남금융센터 앞,서초구,서초구,,0.008737391,37.5028984,127.0118582,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 교대역 6~7번 출구,서초구,서초구,,0.008737391,37.4934705,127.0142285,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 교대역 11번 출구 앞,서초구,서초구,,0.008737391,37.4886563,127.0170512,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 서초중앙로 64,서초구,서초구,,0.008737391,37.4873998,127.0151589,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 사임당로 89 버스정류장 앞,서초구,서초구,,0.008737391,37.484918,127.01629,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 방배역 3번 출구 옆(맥도날드 방배점 앞),서초구,서초구,,0.008737391,37.481601,126.997137,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 방배역 1번 출구 뒤,서초구,서초구,,0.008737391,37.481461,126.998486,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 방배로 278 버스정류장 앞,서초구,서초구,,0.008737391,,,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 방배열린문화센터 앞,서초구,서초구,,0.008737391,37.4889442,126.9920473,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 내방역 3~4번 출구,서초구,서초구,,0.008737391,37.487707,126.993598,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 내방역 5~6번 출구,서초구,서초구,,0.008737391,37.4895029,126.9928287,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 뉴코아아울렛 앞,서초구,서초구,,0.008737391,37.5094252,127.0073446,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 고속터미널교차로 G14번 출구 앞,서초구,서초구,,0.008737391,37.5062116,127.0065578,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 잠원로 69 버스정류장 앞,서초구,서초구,,0.008737391,37.5102313,127.0069616,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 사평대로 55 버스정류장 앞,서초구,서초구,,0.008737391,37.4988259,126.9904937,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 사평대로 130 버스정류장 앞,서초구,서초구,,0.008737391,,,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 서운로 107 버스정류장 앞,서초구,서초구,,0.008737391,,,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 서운로 200 버스정류장 앞,서초구,서초구,,0.008737391,,,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 서운로 207 버스정류장 앞,서초구,서초구,,0.008737391,37.5012459,127.0209735,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 남부순환로347길 101 버스정류장 앞,서초구,서초구,,0.008737391,37.4886724,127.0297903,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 남부순환로 2183 버스정류장 앞,서초구,서초구,,0.008737391,37.474683,126.990832,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 명달로 134 버스정류장 앞,서초구,서초구,,0.008737391,,,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 서초대로 144 버스정류장 앞,서초구,서초구,,0.008737391,,,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 교대역 1번 출구 맥도날드 앞,서초구,서초구,,0.008737391,37.4934705,127.0142285,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 서초대로 46 버스정류장 앞,서초구,서초구,,0.008737391,37.4857028,126.9874161,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 교대역 3~7번 출구 사이,서초구,서초구,,0.008737391,37.494148,127.014556,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 교대역 4번 출구,서초구,서초구,,0.008737391,37.491433,127.006828,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 교대역 4번 출구,서초구,서초구,,0.008737391,37.491433,127.006828,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 서리풀문화광장 장난감도서관 앞,서초구,서초구,,0.008737391,37.490924,127.005251,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 강남대로 148 상록빌딩 앞,서초구,서초구,,0.008737391,37.4780579,127.039219,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 강남대로 429 카카오프렌즈 앞 횡단보도,서초구,서초구,,0.008737391,37.5007662,127.0257852,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 일동제약사거리 버스정류장(일동제약사거리),서초구,서초구,,0.008737391,,,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 효령로 161 앞,서초구,서초구,,0.008737391,37.4824097,127.0016246,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 백석대학교 앞 정류장,서초구,서초구,,0.008737391,37.481013,126.996672,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 신반포역 1번 출구 앞,서초구,서초구,,0.008737391,37.503487,126.996017,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 반포래미안퍼스티지 앞 버스정류장(삼성래미안역),서초구,서초구,,0.008737391,37.5036457,126.9980387,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 논현역 5번 출구 앞 버스정류장(김밥천국 앞),서초구,서초구,,0.008737391,37.511206,127.021728,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 고속터미널역 8번 출구 앞 횡단보도 옆,서초구,서초구,,0.008737391,37.5040259,127.0066652,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 신반포자이아파트 앞 버스정류장,서초구,서초구,,0.008737391,37.509554,127.007963,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 한신16차아파트 앞 버스정류장,서초구,서초구,,0.008737391,37.484094,127.032327,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 대우푸르지오써밋아파트 앞 버스정류장,서초구,서초구,,0.008737391,37.484094,127.032327,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 남부터미널역 1번 출구,서초구,서초구,,0.008737391,37.492,127.008822,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 고속터미널 정문 앞 버스정류장,서초구,서초구,,0.008737391,37.504893,127.003216,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 반포대로 94 수협 서초지점 앞 버스정류장,서초구,서초구,,0.008737391,37.493559,127.029412,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 반포대로 95 명인제약 앞 버스정류장,서초구,서초구,,0.008737391,37.488569,127.009043,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 이수교차로 교통섬,서초구,서초구,,0.008737391,37.5039875,127.0093016,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 반포구립도서관 앞 버스정류장,서초구,서초구,,0.008737391,37.503485,127.006199,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 방배로 14 임광1․2차 아파트 앞 버스정류장,서초구,서초구,,0.008737391,37.476643,127.001004,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 방배로 104 인혜빌딩 앞 버스정류장,서초구,서초구,,0.008737391,37.483561,126.996457,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 방배로 268 하나은행방배서래지점 앞 버스정류장,서초구,서초구,,0.008737391,37.4971881,126.9894696,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 반포1동 주민센터 앞 버스정류장,서초구,서초구,,0.008737391,37.484094,127.032327,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 사평대로 367 빽다방 앞 버스정류장,서초구,서초구,,0.008737391,37.504275,127.023211,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 사평대로 98 골프존마켓 앞 버스정류장,서초구,서초구,,0.008737391,37.498717,126.995383,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 사평역 2번 출구 앞 버스정류장,서초구,서초구,,0.008737391,37.491337,127.008181,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
,,,서울특별시,서울특별시 서초구 사평대로 142 신궁전아파트 앞 버스정류장,서초구,서초구,,0.008737391,37.500585,127.000051,,,250,6,2020,0.7,88.2,,46.98,80.9216688,39,3801.7,146,0.003,0.029,0.027,435107,0.4,3566.8,21
