위치,자치구명,공원명,미세먼지(㎍/㎥),배출량(C),재활용
서울특별시 노원구 중계본동 불암초교 버스정류장,노원구,0,36,1591.5,1366.8
서울특별시 서초구 남부순환로 2620(SPC 본사) 앞 버스정류장,서초구,0,39,3801.7,3566.8
서울특별시 강남구 신논현역 5번출구,강남구,0,32,3718,3059.5
서울특별시 광진구 광진구청 앞,광진구,0,33,1379.4,1290.4
서울특별시 은평구 갈현로89신한은행 앞,은평구,0,38,2311.2,2146.4
서울특별시 관악구 남부순환로 1599-3,관악구,0,35,1666.5,1533.2
서울특별시 강남구 한전앞,강남구,0,32,3718,3059.5
서울특별시 강서구 강서구청가양동별관,강서구,1,38,2949.5,2213.8
서울특별시 은평구 불광로 208 북한산대창센시티아파트,은평구,0,38,2311.2,2146.4
서울특별시 구로구 고척로196,구로구,1,37,1333.4,1111.4
서울특별시 강서구 영일고등학교16-173,강서구,0,38,2949.5,2213.8
서울특별시 강남구 개포동 186-2,강남구,0,32,3718,3059.5
서울특별시 마포구 신촌로66 신촌하나로클럽 앞 버스정류장(14-991),마포구,0,34,1979.4,1753.4
서울특별시 동대문구 무학로 184,동대문구,0,33,1367.2,1234.7
서울특별시 도봉구 도봉산역 2번출구,도봉구,1,35,805.8,624.4
서울특별시 강남구 세곡동 리엔파크 앞,강남구,0,32,3718,3059.5
서울특별시 광진구 성수사거리(우리은행),광진구,0,33,1379.4,1290.4
서울특별시 광진구 강변역 정류장(D),광진구,0,33,1379.4,1290.4
서울특별시 서초구 교대역 4번 출구,서초구,0,39,3801.7,3566.8
서울특별시 마포구 독막로 242 세무사 노기홍 사무소앞,마포구,0,34,1979.4,1753.4
서울특별시 강남구 조흥은행,강남구,0,32,3718,3059.5
서울특별시 구로구 부일로 973-9 건너편,구로구,0,37,1333.4,1111.4
서울특별시 동대문구 경희대로 8-1,광진구,0,33,1379.4,1290.4
서울특별시 은평구 연서로 291 서서울 농협 연서지점,은평구,1,38,2311.2,2146.4
서울특별시 구로구 디지털로32길 79,구로구,0,37,1333.4,1111.4
"서울특별시 양천구 신월1동,수정교회앞 정류장",양천구,0,39,1107.7,923.9
서울특별시 강동구 구천면로371 (암사동421-6 천호우성ⓐ 버스정류장),강동구,0,37,4555.5,4356.1
서울특별시 서대문구 연세로 19 횡단보도,서대문구,0,32,1604.9,1490.7
"서울특별시 구로구 오리로1265, 우신빌라 4동앞 도로",구로구,0,37,1333.4,1111.4
서울특별시 영등포구 여의도역 사거리 5번출구방향,영등포구,1,34,2556.1,2377.5
서울특별시 강남구 수서역 1번출구 엘리베이터 앞,강남구,1,32,3718,3059.5
서울특별시 중구 을지로5가사거리 CU편의점 앞,중구,1,36,1468.2,1268
서울특별시 마포구 월드컵북로 월드컵5단지 앞(14-289) 버스정류장,마포구,1,34,1979.4,1753.4
서울특별시 금천구 시흥대로 265(시흥동 108-76),금천구,0,35,1936.9,1798.5
서울특별시 동작구 노들역5번출구,동작구,1,40,1514.3,1410.9
서울특별시 송파구 석촌동 1-3 앞 주변,송파구,1,34,2353.1,2041.2
서울특별시 관악구 남부순환로 1417,관악구,0,35,1666.5,1533.2
서울특별시 서대문구 신촌동 성산로 세브란스 맞은편 (13-116),서대문구,0,32,1604.9,1490.7
서울특별시 관악구 남부순환로 1383,관악구,0,35,1666.5,1533.2
서울특별시 강동구 658 앞,강동구,0,37,4555.5,4356.1
서울특별시 중구 중구청 우리은행 앞,중구,0,36,1468.2,1268
서울특별시 강동구 리버파크 1단지 정문,강동구,0,37,4555.5,4356.1
서울특별시 동작구 효사정 맞은편 길 (ID20-123),동작구,0,40,1514.3,1410.9
서울특별시 동작구 더그라시스 안경 앞 ( ID20-252),동작구,0,40,1514.3,1410.9
서울특별시 서대문구 북가좌2동 응암로117(13177),서대문구,0,32,1604.9,1490.7
서울특별시 서대문구 통일로423 (13125),서대문구,0,32,1604.9,1490.7
"서울특별시 성북구 고려대역,숭례초교 방향",성북구,0,34,1354.6,1247.6
서울특별시 강서구 가양역5번출구,강서구,0,38,2949.5,2213.8
서울특별시 성북구 길음로74. 버스정류장 (08-786),성북구,0,34,1354.6,1247.6
서울특별시 서대문구 연희동 성산로317,서대문구,1,32,1604.9,1490.7
서울특별시 중구 충무로 해센스마트 앞,중구,0,36,1468.2,1268
서울특별시 서대문구 신촌동 신촌역로7,서대문구,0,32,1604.9,1490.7
서울특별시 은평구 갈현로 301 갈현1동주민센터 앞,은평구,0,38,2311.2,2146.4
서울특별시 강동구 808 앞 도로,강동구,0,37,4555.5,4356.1
서울특별시 영등포구 당산신동아파밀리에 버스정류장(19-435),영등포구,0,34,2556.1,2377.5
서울특별시 구로구 경인로 161,구로구,0,37,1333.4,1111.4
"서울특별시 영등포구 근로복지공단,서울남부지사 버스정류장(19-558)",영등포구,1,34,2556.1,2377.5
서울특별시 도봉구 가인초교 앞,도봉구,0,35,805.8,624.4
서울특별시 성동구 40,성동구,0,34,2181.2,1442.1
서울특별시 강동구 상일로 스마일카프라자(159-1)앞,강동구,1,37,4555.5,4356.1
서울특별시 마포구 용강동 주민센터 정류장 (14-241),마포구,0,34,1979.4,1753.4
서울특별시 은평구 와산교 아래 와산교,은평구,1,38,2311.2,2146.4
서울특별시 은평구 갈현로 300 갈현상가 입구(갈현동),은평구,0,38,2311.2,2146.4
서울특별시 동작구 마을버스 정류장 옆,동작구,1,40,1514.3,1410.9
서울특별시 광진구 동일로22길 96(모던통닭 옆 골목),광진구,0,33,1379.4,1290.4
서울특별시 강남구 한양아파트 61동,강남구,0,32,3718,3059.5
서울특별시 강북구 솔샘로 북한산SK아파트 104동 앞 버스정류장,강북구,0,32,851,772.1
서울특별시 구로구 버스전용차로-17007,구로구,0,37,1333.4,1111.4
서울특별시 도봉구 도봉산역광역환승센터 앞,강북구,1,32,851,772.1
서울특별시 강남구 한양아파트 35동,강남구,0,32,3718,3059.5
서울특별시 동작구 세븐스트디오 앞,동작구,0,40,1514.3,1410.9
서울특별시 동대문구 답십리로 150,동대문구,0,33,1367.2,1234.7
서울특별시 서초구 방배로 104 인혜빌딩 앞 버스정류장,서초구,0,39,3801.7,3566.8
서울특별시 광진구 자양로18길 78(공영주차장 앞),광진구,0,33,1379.4,1290.4
서울특별시 강동구 고덕로96 (암사동452 성모병원 입구),강동구,0,37,4555.5,4356.1
서울특별시 은평구 불광역7번출구,은평구,0,38,2311.2,2146.4
서울특별시 강남구 청담빌딩,강남구,0,32,3718,3059.5
서울특별시 성북구 삼선교로11길 성북세무서 방향,성북구,0,34,1354.6,1247.6
서울특별시 동작구 미니스톱 앞,동작구,0,40,1514.3,1410.9
서울특별시 중구 장충동사거리 태극당 앞 녹지대,중구,0,36,1468.2,1268
서울특별시 관악구 남부순환로 2056,관악구,0,35,1666.5,1533.2
서울특별시 구로구 남부순환로105길134,구로구,0,37,1333.4,1111.4
서울특별시 영등포구 진주아파트 앞 버스정류장(19-149),영등포구,1,34,2556.1,2377.5
서울특별시 은평구 응암로295 진로마트 앞,은평구,0,38,2311.2,2146.4
서울특별시 광진구 능동로36길 36앞(쉼터 입구),광진구,0,33,1379.4,1290.4
서울특별시 도봉구 쌍문역 국민은행,도봉구,1,35,805.8,624.4
서울특별시 서초구 구반포역 5번 출구,서초구,0,39,3801.7,3566.8
서울특별시 강북구 삼각산로114 남양당한의원 앞,강북구,0,32,851,772.1
서울특별시 서대문구 홍제3동 세검정로96,서대문구,0,32,1604.9,1490.7
서울특별시 관악구 신대방역 1번 출구,관악구,0,35,1666.5,1533.2
서울특별시 관악구 낙성대역 1번 출구,관악구,0,35,1666.5,1533.2
서울특별시 광진구 건대분수대 앞 횡단보도,광진구,0,33,1379.4,1290.4
서울특별시 성북구 하월곡동96-78 동신아파트앞 버스정류장,성북구,0,34,1354.6,1247.6
서울특별시 강남구 미성2차 23동앞,강남구,0,32,3718,3059.5
서울특별시 강동구 천호대로1032 (성내동9-5 국민은행천호역지점 앞),강동구,0,37,4555.5,4356.1
서울특별시 강남구 상아아파트 2동앞,강남구,1,32,3718,3059.5
서울특별시 강남구 씨티약국,강남구,0,32,3718,3059.5
서울특별시 강북구 도봉로399 수유 메가박스 앞,강북구,0,32,851,772.1
서울특별시 송파구 종합운동장사거리 버스정류장 엘스방향,송파구,1,34,2353.1,2041.2
서울특별시 강동구 강일지구11단지 앞,강동구,0,37,4555.5,4356.1
서울특별시 도봉구 H.S빌딩 앞,도봉구,1,35,805.8,624.4
서울특별시 구로구 구로중앙로28길66,구로구,0,37,1333.4,1111.4
서울특별시 강남구 도곡역 4번출구 앞,강남구,0,32,3718,3059.5
서울특별시 중구 황학동곱창골목,중구,0,36,1468.2,1268
서울특별시 노원구 상계주공4단지,노원구,0,36,1591.5,1366.8
서울특별시 송파구 개롱역 2번출구,송파구,1,34,2353.1,2041.2
서울특별시 송파구 올림픽공원역 버스정류장,송파구,0,34,2353.1,2041.2
서울특별시 양천구 목동서로 77앞,양천구,1,39,1107.7,923.9
서울특별시 성북구 길음로33. 버스정류장 (08-529),성북구,0,34,1354.6,1247.6
서울특별시 강남구 대치동 994-16,강남구,0,32,3718,3059.5
서울특별시 강남구 선릉역5번 출구,강남구,0,32,3718,3059.5
서울특별시 중구 성동고등학교 건너편버스정류장,중구,0,36,1468.2,1268
서울특별시 강남구 청담성모치과,강남구,1,32,3718,3059.5
서울특별시 동대문구 이문로 89-1,동대문구,0,33,1367.2,1234.7
서울특별시 중구 DDP 버스정류장 앞,중구,1,36,1468.2,1268
서울특별시 강서구 우장초등학교16-141,강서구,0,38,2949.5,2213.8
서울특별시 도봉구 방학3동 주민센터 앞,도봉구,1,35,805.8,624.4
서울특별시 서초구 강남대로 623 우일빌딩(바른치과의원) 앞 코너,서초구,0,39,3801.7,3566.8
서울특별시 마포구 만리재로 15 버스정류장,마포구,0,34,1979.4,1753.4
서울특별시 강남구 개포동 655-3,강남구,0,32,3718,3059.5
서울특별시 양천구 푸른마을2단지건너 버스정류장,양천구,0,39,1107.7,923.9
서울특별시 서초구 예술의 전당 앞 버스정류장 옆,서초구,0,39,3801.7,3566.8
서울특별시 송파구 문정푸르지오 3차(아) 302동 앞 주변,송파구,1,34,2353.1,2041.2
서울특별시 도봉구 도봉산역 1번 출구,도봉구,1,35,805.8,624.4
서울특별시 강북구 미양중고 버스정류장(09501),강북구,0,32,851,772.1
서울특별시 강남구 역삼동 도곡지구대,강남구,0,32,3718,3059.5
서울특별시 성동구 행당동251-2,성동구,0,34,2181.2,1442.1
서울특별시 구로구 구로로4길 49,구로구,0,37,1333.4,1111.4
서울특별시 중랑구 버스중앙차로 (07-008),중랑구,1,33,1585.9,1461.3
서울특별시 강동구 천호대로1240 (둔촌동603 프라자ⓐ 옆),강동구,0,37,4555.5,4356.1
서울특별시 서초구 효령로 83 버스정류장 앞,서초구,0,39,3801.7,3566.8
서울특별시 송파구 석촌동 217-6 앞,송파구,0,34,2353.1,2041.2
서울특별시 강동구 고덕로54 (암사동460 신암중학교 버스정류장 앞),강동구,0,37,4555.5,4356.1
서울특별시 동작구 성원쌍떼빌 아파트앞,동작구,0,40,1514.3,1410.9
서울특별시 동작구 숭실대 형남공학관 앞,동작구,0,40,1514.3,1410.9
서울특별시 구로구 구로동로27,구로구,0,37,1333.4,1111.4
서울특별시 광진구 용마사거리(고시원),광진구,0,33,1379.4,1290.4
서울특별시 구로구 경인로 619(새마을식당 앞),구로구,0,37,1333.4,1111.4
서울특별시 은평구 은평로142 연도약국 앞,은평구,0,38,2311.2,2146.4
서울특별시 노원구 노원구민회관,노원구,0,36,1591.5,1366.8
서울특별시 강남구 대치동 1023-3,강남구,0,32,3718,3059.5
"서울특별시 양천구 목7단지,KT건너편 버스정류장",양천구,0,39,1107.7,923.9
서울특별시 노원구 상계8동 주공15단지(1508동) 버스정류장,노원구,0,36,1591.5,1366.8
서울특별시 도봉구 우성2차 201동 앞,도봉구,0,35,805.8,624.4
서울특별시 관악구 봉천로 212,관악구,0,35,1666.5,1533.2
서울특별시 양천구 홍익병원건너편 버스정류장,양천구,0,39,1107.7,923.9
서울특별시 광진구 구의역 4번출구 앞,광진구,0,33,1379.4,1290.4
서울특별시 서초구 롯데리아 사당점 앞,서초구,0,39,3801.7,3566.8
서울특별시 강남구 세곡중학교 314주변 정류장,강남구,0,32,3718,3059.5
서울특별시 관악구 봉천로 279,관악구,0,35,1666.5,1533.2
서울특별시 광진구 새밭교회 버스정류장(하행),광진구,0,33,1379.4,1290.4
서울특별시 동대문구 한천로 49,동대문구,0,33,1367.2,1234.7
서울특별시 송파구 올림픽아파트 101동 앞 버스정류장 주변,송파구,0,34,2353.1,2041.2
서울특별시 강서구 양천로 87 동부센트레빌아파트 버스정류장,강서구,0,38,2949.5,2213.8
서울특별시 서대문구 충현동 통일로127(서대문역 2번출구),서대문구,0,32,1604.9,1490.7
서울특별시 구로구 구로동로31,구로구,0,37,1333.4,1111.4
서울특별시 양천구 신목동역2번 출구앞,양천구,1,39,1107.7,923.9
서울특별시 서대문구 신촌로 아현역 (13043),서대문구,0,32,1604.9,1490.7
서울특별시 성북구 안암동5가100-9(인촌로95)안암역3번출구 건널목 변압기옆,성북구,0,34,1354.6,1247.6
서울특별시 용산구 국립중앙박물관 버스정류장(가족공원쪽)(03-266),용산구,1,36,1140.8,1009.6
서울특별시 동작구 기업은행앞,동작구,0,40,1514.3,1410.9
서울특별시 성북구 동소문동2가 성북천 분수광장,성북구,0,34,1354.6,1247.6
서울특별시 강서구 외발산신광명마을 버스정류장(16-152),강서구,0,38,2949.5,2213.8
서울특별시 마포구 홍대입구역 2번출구 앞,마포구,0,34,1979.4,1753.4
서울특별시 관악구 문영여고 입구,관악구,0,35,1666.5,1533.2
서울특별시 송파구 석촌동 217-4,송파구,0,34,2353.1,2041.2
서울특별시 강서구 방화중학교16-163,강서구,0,38,2949.5,2213.8
서울특별시 동대문구 답십리로 225,동대문구,0,33,1367.2,1234.7
서울특별시 동작구 세븐일레븐 앞,동작구,0,40,1514.3,1410.9
서울특별시 성동구 성동구 성수동2가 315-1,성동구,1,34,2181.2,1442.1
서울특별시 은평구 갈현로329 한일목욕탕 앞,은평구,1,38,2311.2,2146.4
서울특별시 서초구 효령로 132 버스정류장 앞,서초구,0,39,3801.7,3566.8
서울특별시 영등포구 선유동 1로 20 앞,영등포구,0,34,2556.1,2377.5
서울특별시 강남구 국제모피,강남구,0,32,3718,3059.5
서울특별시 서대문구 신촌동 신촌로 신촌오거리(13-020),서대문구,0,32,1604.9,1490.7
서울특별시 서초구 매헌역 4번 출구 앞,서초구,1,39,3801.7,3566.8
서울특별시 광진구 강변역 정류장(A),광진구,0,33,1379.4,1290.4
서울특별시 송파구 신천동 11-8 스타리버 앞,송파구,0,34,2353.1,2041.2
서울특별시 양천구 영도초등학교 앞,양천구,1,39,1107.7,923.9
서울특별시 서초구 반포대로 94 수협 서초지점 앞 버스정류장,서초구,0,39,3801.7,3566.8
서울특별시 은평구 은평로66 투다리 앞,은평구,0,38,2311.2,2146.4
